"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|RS","08.02.2020 17:00 - 08.02.2020 18:00 (CET/CEST)","18","3224","n/e","2","n/e","n/e","n/e","n/e","n/e","495","","1523","122","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.02.2020 18:00 - 08.02.2020 19:00 (CET/CEST)","18","3248","n/e","2","n/e","n/e","n/e","n/e","n/e","495","","1506","124","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.02.2020 19:00 - 08.02.2020 20:00 (CET/CEST)","18","3219","n/e","2","n/e","n/e","n/e","n/e","n/e","413","","1531","231","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.02.2020 20:00 - 08.02.2020 21:00 (CET/CEST)","18","3261","n/e","2","n/e","n/e","n/e","n/e","n/e","402","","1403","232","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.02.2020 21:00 - 08.02.2020 22:00 (CET/CEST)","18","3284","n/e","2","n/e","n/e","n/e","n/e","n/e","211","","1308","232","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.02.2020 22:00 - 08.02.2020 23:00 (CET/CEST)","18","3069","n/e","2","n/e","n/e","n/e","n/e","n/e","237","","1379","182","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.02.2020 23:00 - 09.02.2020 00:00 (CET/CEST)","18","2902","n/e","2","n/e","n/e","n/e","n/e","n/e","273","","1325","132","n/e","n/e","74","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 00:00 - 09.02.2020 01:00 (CET/CEST)","18","2907","n/e","2","n/e","n/e","n/e","n/e","n/e","200","","1134","128","n/e","n/e","72","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 01:00 - 09.02.2020 02:00 (CET/CEST)","18","2914","n/e","2","n/e","n/e","n/e","n/e","n/e","193","","754","60","n/e","n/e","71","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 02:00 - 09.02.2020 03:00 (CET/CEST)","18","2905","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","691","0","n/e","n/e","70","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 03:00 - 09.02.2020 04:00 (CET/CEST)","18","2821","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","768","0","n/e","n/e","71","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 04:00 - 09.02.2020 05:00 (CET/CEST)","18","2773","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","814","0","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 05:00 - 09.02.2020 06:00 (CET/CEST)","18","2789","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","783","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 06:00 - 09.02.2020 07:00 (CET/CEST)","18","2807","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","847","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 07:00 - 09.02.2020 08:00 (CET/CEST)","18","2825","n/e","2","n/e","n/e","n/e","n/e","n/e","195","","755","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 08:00 - 09.02.2020 09:00 (CET/CEST)","18","2924","n/e","2","n/e","n/e","n/e","n/e","n/e","273","","1034","0","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 09:00 - 09.02.2020 10:00 (CET/CEST)","18","3056","n/e","2","n/e","n/e","n/e","n/e","n/e","218","","1245","0","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 10:00 - 09.02.2020 11:00 (CET/CEST)","18","3141","n/e","2","n/e","n/e","n/e","n/e","n/e","196","","1220","0","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 11:00 - 09.02.2020 12:00 (CET/CEST)","18","2957","n/e","2","n/e","n/e","n/e","n/e","n/e","196","","1324","0","n/e","n/e","70","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 12:00 - 09.02.2020 13:00 (CET/CEST)","18","2804","n/e","2","n/e","n/e","n/e","n/e","n/e","196","","1370","16","n/e","n/e","71","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 13:00 - 09.02.2020 14:00 (CET/CEST)","18","2830","n/e","2","n/e","n/e","n/e","n/e","n/e","196","","1254","14","n/e","n/e","72","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 14:00 - 09.02.2020 15:00 (CET/CEST)","18","2969","n/e","2","n/e","n/e","n/e","n/e","n/e","196","","936","122","n/e","n/e","72","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 15:00 - 09.02.2020 16:00 (CET/CEST)","18","3025","n/e","2","n/e","n/e","n/e","n/e","n/e","197","","863","122","n/e","n/e","72","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 16:00 - 09.02.2020 17:00 (CET/CEST)","18","3079","n/e","2","n/e","n/e","n/e","n/e","n/e","196","","1361","74","n/e","n/e","71","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 17:00 - 09.02.2020 18:00 (CET/CEST)","18","3172","n/e","2","n/e","n/e","n/e","n/e","n/e","196","","1557","86","n/e","n/e","75","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 18:00 - 09.02.2020 19:00 (CET/CEST)","18","3338","n/e","2","n/e","n/e","n/e","n/e","n/e","195","","1462","54","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 19:00 - 09.02.2020 20:00 (CET/CEST)","18","3219","n/e","2","n/e","n/e","n/e","n/e","n/e","196","","1604","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 20:00 - 09.02.2020 21:00 (CET/CEST)","18","3075","n/e","2","n/e","n/e","n/e","n/e","n/e","191","","1670","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 21:00 - 09.02.2020 22:00 (CET/CEST)","18","3139","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1404","24","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 22:00 - 09.02.2020 23:00 (CET/CEST)","18","3136","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1123","28","n/e","n/e","75","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.02.2020 23:00 - 10.02.2020 00:00 (CET/CEST)","18","3041","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1120","16","n/e","n/e","75","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 00:00 - 10.02.2020 01:00 (CET/CEST)","18","3132","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","526","0","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 01:00 - 10.02.2020 02:00 (CET/CEST)","18","3140","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","526","0","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 02:00 - 10.02.2020 03:00 (CET/CEST)","18","3107","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","548","0","n/e","n/e","71","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 03:00 - 10.02.2020 04:00 (CET/CEST)","18","3016","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","485","0","n/e","n/e","70","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 04:00 - 10.02.2020 05:00 (CET/CEST)","18","3000","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","432","0","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 05:00 - 10.02.2020 06:00 (CET/CEST)","18","2967","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","683","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 06:00 - 10.02.2020 07:00 (CET/CEST)","18","2955","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1376","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 07:00 - 10.02.2020 08:00 (CET/CEST)","18","3003","n/e","2","n/e","n/e","n/e","n/e","n/e","61","","1372","0","n/e","n/e","74","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 08:00 - 10.02.2020 09:00 (CET/CEST)","18","3132","n/e","2","n/e","n/e","n/e","n/e","n/e","209","","1224","0","n/e","n/e","72","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 09:00 - 10.02.2020 10:00 (CET/CEST)","18","3324","n/e","2","n/e","n/e","n/e","n/e","n/e","206","","1060","0","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 10:00 - 10.02.2020 11:00 (CET/CEST)","18","3293","n/e","2","n/e","n/e","n/e","n/e","n/e","205","","1032","0","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 11:00 - 10.02.2020 12:00 (CET/CEST)","18","3269","n/e","2","n/e","n/e","n/e","n/e","n/e","205","","1072","0","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 12:00 - 10.02.2020 13:00 (CET/CEST)","18","3196","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","1117","0","n/e","n/e","75","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 13:00 - 10.02.2020 14:00 (CET/CEST)","18","3133","n/e","2","n/e","n/e","n/e","n/e","n/e","205","","1179","0","n/e","n/e","75","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 14:00 - 10.02.2020 15:00 (CET/CEST)","18","3238","n/e","2","n/e","n/e","n/e","n/e","n/e","205","","1102","0","n/e","n/e","74","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 15:00 - 10.02.2020 16:00 (CET/CEST)","18","3244","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","1091","0","n/e","n/e","71","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 16:00 - 10.02.2020 17:00 (CET/CEST)","18","3202","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","1106","0","n/e","n/e","74","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 17:00 - 10.02.2020 18:00 (CET/CEST)","18","3206","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","1255","0","n/e","n/e","72","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 18:00 - 10.02.2020 19:00 (CET/CEST)","18","3250","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","1252","0","n/e","n/e","72","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 19:00 - 10.02.2020 20:00 (CET/CEST)","18","3311","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","1083","0","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 20:00 - 10.02.2020 21:00 (CET/CEST)","18","3323","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1190","15","n/e","n/e","71","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 21:00 - 10.02.2020 22:00 (CET/CEST)","18","3307","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1291","22","n/e","n/e","71","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 22:00 - 10.02.2020 23:00 (CET/CEST)","18","3253","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1080","20","n/e","n/e","75","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.02.2020 23:00 - 11.02.2020 00:00 (CET/CEST)","18","3231","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1254","0","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 00:00 - 11.02.2020 01:00 (CET/CEST)","18","3214","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1210","0","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 01:00 - 11.02.2020 02:00 (CET/CEST)","18","3216","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","826","0","n/e","n/e","76","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 02:00 - 11.02.2020 03:00 (CET/CEST)","18","3273","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","714","0","n/e","n/e","75","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 03:00 - 11.02.2020 04:00 (CET/CEST)","18","3252","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","577","0","n/e","n/e","76","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 04:00 - 11.02.2020 05:00 (CET/CEST)","18","3235","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","497","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 05:00 - 11.02.2020 06:00 (CET/CEST)","18","3210","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","584","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 06:00 - 11.02.2020 07:00 (CET/CEST)","18","3120","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","962","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 07:00 - 11.02.2020 08:00 (CET/CEST)","18","3092","n/e","2","n/e","n/e","n/e","n/e","n/e","42","","1460","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 08:00 - 11.02.2020 09:00 (CET/CEST)","18","3066","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","1434","0","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 09:00 - 11.02.2020 10:00 (CET/CEST)","18","3075","n/e","2","n/e","n/e","n/e","n/e","n/e","202","","1393","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 10:00 - 11.02.2020 11:00 (CET/CEST)","18","3179","n/e","2","n/e","n/e","n/e","n/e","n/e","201","","1379","0","n/e","n/e","76","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 11:00 - 11.02.2020 12:00 (CET/CEST)","18","3241","n/e","2","n/e","n/e","n/e","n/e","n/e","202","","1283","23","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 12:00 - 11.02.2020 13:00 (CET/CEST)","18","3241","n/e","2","n/e","n/e","n/e","n/e","n/e","202","","1414","20","n/e","n/e","75","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 13:00 - 11.02.2020 14:00 (CET/CEST)","18","3243","n/e","2","n/e","n/e","n/e","n/e","n/e","170","","1376","0","n/e","n/e","69","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 14:00 - 11.02.2020 15:00 (CET/CEST)","18","3219","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1309","0","n/e","n/e","70","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 15:00 - 11.02.2020 16:00 (CET/CEST)","18","3255","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1250","0","n/e","n/e","71","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 16:00 - 11.02.2020 17:00 (CET/CEST)","18","3134","n/e","2","n/e","n/e","n/e","n/e","n/e","121","","1249","0","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 17:00 - 11.02.2020 18:00 (CET/CEST)","18","3241","n/e","2","n/e","n/e","n/e","n/e","n/e","209","","1118","0","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 18:00 - 11.02.2020 19:00 (CET/CEST)","18","3279","n/e","2","n/e","n/e","n/e","n/e","n/e","145","","1283","0","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 19:00 - 11.02.2020 20:00 (CET/CEST)","18","3232","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1491","6","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 20:00 - 11.02.2020 21:00 (CET/CEST)","18","3268","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1447","27","n/e","n/e","76","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 21:00 - 11.02.2020 22:00 (CET/CEST)","18","3207","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1421","22","n/e","n/e","74","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 22:00 - 11.02.2020 23:00 (CET/CEST)","18","3153","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1471","26","n/e","n/e","76","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.02.2020 23:00 - 12.02.2020 00:00 (CET/CEST)","18","3098","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1365","20","n/e","n/e","74","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 00:00 - 12.02.2020 01:00 (CET/CEST)","18","3090","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1312","0","n/e","n/e","76","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 01:00 - 12.02.2020 02:00 (CET/CEST)","18","3108","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1003","0","n/e","n/e","74","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 02:00 - 12.02.2020 03:00 (CET/CEST)","18","3109","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","834","0","n/e","n/e","74","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 03:00 - 12.02.2020 04:00 (CET/CEST)","18","3070","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","881","0","n/e","n/e","74","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 04:00 - 12.02.2020 05:00 (CET/CEST)","18","3124","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","814","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 05:00 - 12.02.2020 06:00 (CET/CEST)","18","3049","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","840","0","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 06:00 - 12.02.2020 07:00 (CET/CEST)","18","3089","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","980","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 07:00 - 12.02.2020 08:00 (CET/CEST)","18","3098","n/e","2","n/e","n/e","n/e","n/e","n/e","193","","1210","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 08:00 - 12.02.2020 09:00 (CET/CEST)","18","3081","n/e","2","n/e","n/e","n/e","n/e","n/e","215","","1463","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 09:00 - 12.02.2020 10:00 (CET/CEST)","18","3035","n/e","2","n/e","n/e","n/e","n/e","n/e","213","","1491","26","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 10:00 - 12.02.2020 11:00 (CET/CEST)","18","3017","n/e","2","n/e","n/e","n/e","n/e","n/e","69","","1481","28","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 11:00 - 12.02.2020 12:00 (CET/CEST)","18","3142","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1398","26","n/e","n/e","75","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 12:00 - 12.02.2020 13:00 (CET/CEST)","18","3250","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1265","0","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 13:00 - 12.02.2020 14:00 (CET/CEST)","18","3224","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1260","0","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 14:00 - 12.02.2020 15:00 (CET/CEST)","18","3173","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1181","0","n/e","n/e","74","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 15:00 - 12.02.2020 16:00 (CET/CEST)","18","3168","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1201","0","n/e","n/e","72","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 16:00 - 12.02.2020 17:00 (CET/CEST)","18","3138","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1364","0","n/e","n/e","72","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 17:00 - 12.02.2020 18:00 (CET/CEST)","18","3242","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1591","0","n/e","n/e","70","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 18:00 - 12.02.2020 19:00 (CET/CEST)","18","3353","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1569","0","n/e","n/e","70","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 19:00 - 12.02.2020 20:00 (CET/CEST)","18","3325","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1586","0","n/e","n/e","71","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 20:00 - 12.02.2020 21:00 (CET/CEST)","18","3295","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1455","16","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 21:00 - 12.02.2020 22:00 (CET/CEST)","18","3207","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1371","26","n/e","n/e","75","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 22:00 - 12.02.2020 23:00 (CET/CEST)","18","3027","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1529","26","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.02.2020 23:00 - 13.02.2020 00:00 (CET/CEST)","18","2993","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1444","15","n/e","n/e","76","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 00:00 - 13.02.2020 01:00 (CET/CEST)","18","3004","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1224","0","n/e","n/e","76","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 01:00 - 13.02.2020 02:00 (CET/CEST)","18","2980","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","938","0","n/e","n/e","76","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 02:00 - 13.02.2020 03:00 (CET/CEST)","18","3014","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","814","0","n/e","n/e","74","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 03:00 - 13.02.2020 04:00 (CET/CEST)","18","3046","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","740","0","n/e","n/e","74","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 04:00 - 13.02.2020 05:00 (CET/CEST)","18","3055","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","704","0","n/e","n/e","76","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 05:00 - 13.02.2020 06:00 (CET/CEST)","18","3119","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","695","0","n/e","n/e","76","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 06:00 - 13.02.2020 07:00 (CET/CEST)","18","3078","n/e","2","n/e","n/e","n/e","n/e","n/e","173","","1333","108","n/e","n/e","76","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 07:00 - 13.02.2020 08:00 (CET/CEST)","18","3053","n/e","2","n/e","n/e","n/e","n/e","n/e","203","","1640","117","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 08:00 - 13.02.2020 09:00 (CET/CEST)","18","3013","n/e","2","n/e","n/e","n/e","n/e","n/e","293","","1744","117","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 09:00 - 13.02.2020 10:00 (CET/CEST)","18","2995","n/e","2","n/e","n/e","n/e","n/e","n/e","292","","1817","117","n/e","n/e","72","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 10:00 - 13.02.2020 11:00 (CET/CEST)","18","2894","n/e","2","n/e","n/e","n/e","n/e","n/e","291","","1814","135","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 11:00 - 13.02.2020 12:00 (CET/CEST)","18","2846","n/e","2","n/e","n/e","n/e","n/e","n/e","292","","1689","156","n/e","n/e","75","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 12:00 - 13.02.2020 13:00 (CET/CEST)","18","2898","n/e","2","n/e","n/e","n/e","n/e","n/e","292","","1379","157","n/e","n/e","74","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 13:00 - 13.02.2020 14:00 (CET/CEST)","18","3045","n/e","2","n/e","n/e","n/e","n/e","n/e","207","","1251","145","n/e","n/e","74","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 14:00 - 13.02.2020 15:00 (CET/CEST)","18","3143","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","1237","24","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 15:00 - 13.02.2020 16:00 (CET/CEST)","18","3248","n/e","2","n/e","n/e","n/e","n/e","n/e","82","","1194","0","n/e","n/e","72","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 16:00 - 13.02.2020 17:00 (CET/CEST)","18","3220","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1478","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 17:00 - 13.02.2020 18:00 (CET/CEST)","18","3208","n/e","2","n/e","n/e","n/e","n/e","n/e","34","","1788","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.02.2020 18:00 - 13.02.2020 19:00 (CET/CEST)","18","3238","n/e","2","n/e","n/e","n/e","n/e","n/e","203","","1680","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
