"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|RS","14.08.2021 04:00 - 14.08.2021 05:00 (CET/CEST)","27","2513","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","549","0","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 05:00 - 14.08.2021 06:00 (CET/CEST)","27","2513","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","504","0","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 06:00 - 14.08.2021 07:00 (CET/CEST)","27","2435","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","544","0","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 07:00 - 14.08.2021 08:00 (CET/CEST)","27","2373","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","603","0","n/e","n/e","102","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 08:00 - 14.08.2021 09:00 (CET/CEST)","27","2400","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","737","0","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 09:00 - 14.08.2021 10:00 (CET/CEST)","27","2369","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","941","50","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 10:00 - 14.08.2021 11:00 (CET/CEST)","27","2406","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1125","57","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 11:00 - 14.08.2021 12:00 (CET/CEST)","27","2449","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1208","57","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 12:00 - 14.08.2021 13:00 (CET/CEST)","27","2500","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1264","57","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 13:00 - 14.08.2021 14:00 (CET/CEST)","27","2452","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1325","57","n/e","n/e","115","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 14:00 - 14.08.2021 15:00 (CET/CEST)","27","2445","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1272","57","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 15:00 - 14.08.2021 16:00 (CET/CEST)","27","2453","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1219","57","n/e","n/e","115","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 16:00 - 14.08.2021 17:00 (CET/CEST)","27","2463","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1180","57","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 17:00 - 14.08.2021 18:00 (CET/CEST)","27","2445","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1183","60","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 18:00 - 14.08.2021 19:00 (CET/CEST)","27","2465","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1099","57","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 19:00 - 14.08.2021 20:00 (CET/CEST)","27","2480","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1072","57","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 20:00 - 14.08.2021 21:00 (CET/CEST)","27","2526","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1217","62","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 21:00 - 14.08.2021 22:00 (CET/CEST)","27","2534","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1087","70","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 22:00 - 14.08.2021 23:00 (CET/CEST)","27","2540","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","925","39","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.08.2021 23:00 - 15.08.2021 00:00 (CET/CEST)","27","2577","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","713","0","n/e","n/e","106","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 00:00 - 15.08.2021 01:00 (CET/CEST)","27","2556","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","534","0","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 01:00 - 15.08.2021 02:00 (CET/CEST)","27","2455","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","561","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 02:00 - 15.08.2021 03:00 (CET/CEST)","27","2453","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","560","0","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 03:00 - 15.08.2021 04:00 (CET/CEST)","27","2419","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","600","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 04:00 - 15.08.2021 05:00 (CET/CEST)","27","2395","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","604","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 05:00 - 15.08.2021 06:00 (CET/CEST)","27","2405","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","557","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 06:00 - 15.08.2021 07:00 (CET/CEST)","27","2431","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","544","0","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 07:00 - 15.08.2021 08:00 (CET/CEST)","27","2450","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","661","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 08:00 - 15.08.2021 09:00 (CET/CEST)","27","2561","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","685","0","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 09:00 - 15.08.2021 10:00 (CET/CEST)","27","2622","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","968","0","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 10:00 - 15.08.2021 11:00 (CET/CEST)","27","2612","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1219","0","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 11:00 - 15.08.2021 12:00 (CET/CEST)","27","2607","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1294","0","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 12:00 - 15.08.2021 13:00 (CET/CEST)","27","2568","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1182","0","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 13:00 - 15.08.2021 14:00 (CET/CEST)","27","2551","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","877","0","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 14:00 - 15.08.2021 15:00 (CET/CEST)","27","2547","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1047","0","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 15:00 - 15.08.2021 16:00 (CET/CEST)","27","2528","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1116","0","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 16:00 - 15.08.2021 17:00 (CET/CEST)","27","2399","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1210","0","n/e","n/e","97","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 17:00 - 15.08.2021 18:00 (CET/CEST)","27","2432","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1139","0","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 18:00 - 15.08.2021 19:00 (CET/CEST)","27","2419","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1113","0","n/e","n/e","112","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 19:00 - 15.08.2021 20:00 (CET/CEST)","27","2457","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1101","0","n/e","n/e","111","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 20:00 - 15.08.2021 21:00 (CET/CEST)","27","2467","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1310","4","n/e","n/e","112","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 21:00 - 15.08.2021 22:00 (CET/CEST)","27","2562","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1197","6","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 22:00 - 15.08.2021 23:00 (CET/CEST)","27","2545","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1007","0","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.08.2021 23:00 - 16.08.2021 00:00 (CET/CEST)","27","2562","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","722","0","n/e","n/e","112","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 00:00 - 16.08.2021 01:00 (CET/CEST)","27","2544","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","433","0","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 01:00 - 16.08.2021 02:00 (CET/CEST)","27","2498","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","380","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 02:00 - 16.08.2021 03:00 (CET/CEST)","27","2467","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","462","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 03:00 - 16.08.2021 04:00 (CET/CEST)","27","2440","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","433","0","n/e","n/e","76","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 04:00 - 16.08.2021 05:00 (CET/CEST)","27","2432","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","472","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 05:00 - 16.08.2021 06:00 (CET/CEST)","27","2464","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","515","0","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 06:00 - 16.08.2021 07:00 (CET/CEST)","27","2464","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","459","0","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 07:00 - 16.08.2021 08:00 (CET/CEST)","27","2483","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","450","139","n/e","n/e","101","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 08:00 - 16.08.2021 09:00 (CET/CEST)","27","2508","n/e","1","n/e","n/e","n/e","n/e","n/e","134","","599","182","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 09:00 - 16.08.2021 10:00 (CET/CEST)","27","2537","n/e","1","n/e","n/e","n/e","n/e","n/e","206","","805","182","n/e","n/e","111","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 10:00 - 16.08.2021 11:00 (CET/CEST)","27","2535","n/e","1","n/e","n/e","n/e","n/e","n/e","201","","961","184","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 11:00 - 16.08.2021 12:00 (CET/CEST)","27","2491","n/e","1","n/e","n/e","n/e","n/e","n/e","202","","1187","184","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 12:00 - 16.08.2021 13:00 (CET/CEST)","27","2447","n/e","1","n/e","n/e","n/e","n/e","n/e","246","","1299","183","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 13:00 - 16.08.2021 14:00 (CET/CEST)","27","2447","n/e","1","n/e","n/e","n/e","n/e","n/e","294","","1357","184","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 14:00 - 16.08.2021 15:00 (CET/CEST)","27","2453","n/e","1","n/e","n/e","n/e","n/e","n/e","294","","1307","184","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 15:00 - 16.08.2021 16:00 (CET/CEST)","27","2420","n/e","1","n/e","n/e","n/e","n/e","n/e","245","","1308","184","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 16:00 - 16.08.2021 17:00 (CET/CEST)","27","2399","n/e","1","n/e","n/e","n/e","n/e","n/e","245","","1291","183","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 17:00 - 16.08.2021 18:00 (CET/CEST)","27","2408","n/e","1","n/e","n/e","n/e","n/e","n/e","244","","1251","183","n/e","n/e","112","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 18:00 - 16.08.2021 19:00 (CET/CEST)","27","2445","n/e","1","n/e","n/e","n/e","n/e","n/e","202","","1225","184","n/e","n/e","112","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 19:00 - 16.08.2021 20:00 (CET/CEST)","27","2434","n/e","1","n/e","n/e","n/e","n/e","n/e","202","","1180","183","n/e","n/e","111","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 20:00 - 16.08.2021 21:00 (CET/CEST)","27","2421","n/e","1","n/e","n/e","n/e","n/e","n/e","276","","1241","180","n/e","n/e","108","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 21:00 - 16.08.2021 22:00 (CET/CEST)","27","2424","n/e","1","n/e","n/e","n/e","n/e","n/e","227","","1015","179","n/e","n/e","110","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 22:00 - 16.08.2021 23:00 (CET/CEST)","27","2449","n/e","1","n/e","n/e","n/e","n/e","n/e","117","","765","178","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.08.2021 23:00 - 17.08.2021 00:00 (CET/CEST)","27","2433","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","620","172","n/e","n/e","112","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 00:00 - 17.08.2021 01:00 (CET/CEST)","27","2394","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","403","118","n/e","n/e","110","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 01:00 - 17.08.2021 02:00 (CET/CEST)","27","2418","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","303","0","n/e","n/e","104","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 02:00 - 17.08.2021 03:00 (CET/CEST)","27","2432","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","351","0","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 03:00 - 17.08.2021 04:00 (CET/CEST)","27","2459","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","399","0","n/e","n/e","76","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 04:00 - 17.08.2021 05:00 (CET/CEST)","27","2462","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","425","0","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 05:00 - 17.08.2021 06:00 (CET/CEST)","27","2415","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","368","0","n/e","n/e","77","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 06:00 - 17.08.2021 07:00 (CET/CEST)","27","2416","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","388","11","n/e","n/e","109","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 07:00 - 17.08.2021 08:00 (CET/CEST)","27","2457","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","593","57","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 08:00 - 17.08.2021 09:00 (CET/CEST)","27","2432","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","882","57","n/e","n/e","112","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 09:00 - 17.08.2021 10:00 (CET/CEST)","27","2394","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","992","87","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 10:00 - 17.08.2021 11:00 (CET/CEST)","27","2432","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","896","157","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 11:00 - 17.08.2021 12:00 (CET/CEST)","27","2436","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1016","114","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 12:00 - 17.08.2021 13:00 (CET/CEST)","27","2464","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1091","106","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 13:00 - 17.08.2021 14:00 (CET/CEST)","27","2473","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1069","110","n/e","n/e","112","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 14:00 - 17.08.2021 15:00 (CET/CEST)","27","2472","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","931","109","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 15:00 - 17.08.2021 16:00 (CET/CEST)","27","2464","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","821","0","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 16:00 - 17.08.2021 17:00 (CET/CEST)","27","2437","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","749","0","n/e","n/e","112","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 17:00 - 17.08.2021 18:00 (CET/CEST)","27","2449","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","669","0","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 18:00 - 17.08.2021 19:00 (CET/CEST)","27","2402","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","940","0","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 19:00 - 17.08.2021 20:00 (CET/CEST)","27","2349","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1064","0","n/e","n/e","111","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 20:00 - 17.08.2021 21:00 (CET/CEST)","27","2349","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1201","0","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 21:00 - 17.08.2021 22:00 (CET/CEST)","27","2363","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1102","18","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 22:00 - 17.08.2021 23:00 (CET/CEST)","27","2395","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","957","9","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","17.08.2021 23:00 - 18.08.2021 00:00 (CET/CEST)","27","2371","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","631","0","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 00:00 - 18.08.2021 01:00 (CET/CEST)","27","2349","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","397","0","n/e","n/e","112","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 01:00 - 18.08.2021 02:00 (CET/CEST)","27","2319","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","366","0","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 02:00 - 18.08.2021 03:00 (CET/CEST)","27","2322","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","354","0","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 03:00 - 18.08.2021 04:00 (CET/CEST)","27","2311","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","443","0","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 04:00 - 18.08.2021 05:00 (CET/CEST)","27","2254","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","441","0","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 05:00 - 18.08.2021 06:00 (CET/CEST)","27","2272","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","469","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 06:00 - 18.08.2021 07:00 (CET/CEST)","27","2310","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","400","0","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 07:00 - 18.08.2021 08:00 (CET/CEST)","27","2405","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","572","0","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 08:00 - 18.08.2021 09:00 (CET/CEST)","27","2382","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","781","57","n/e","n/e","115","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 09:00 - 18.08.2021 10:00 (CET/CEST)","27","2340","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","893","57","n/e","n/e","115","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 10:00 - 18.08.2021 11:00 (CET/CEST)","27","2316","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1001","11","n/e","n/e","115","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 11:00 - 18.08.2021 12:00 (CET/CEST)","27","2343","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1052","0","n/e","n/e","115","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 12:00 - 18.08.2021 13:00 (CET/CEST)","27","2307","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1106","0","n/e","n/e","115","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 13:00 - 18.08.2021 14:00 (CET/CEST)","27","2311","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1060","0","n/e","n/e","115","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 14:00 - 18.08.2021 15:00 (CET/CEST)","27","2315","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1003","0","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 15:00 - 18.08.2021 16:00 (CET/CEST)","27","2372","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","926","0","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 16:00 - 18.08.2021 17:00 (CET/CEST)","27","2343","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","879","0","n/e","n/e","115","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 17:00 - 18.08.2021 18:00 (CET/CEST)","27","2324","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","847","0","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 18:00 - 18.08.2021 19:00 (CET/CEST)","27","2410","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","822","0","n/e","n/e","111","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 19:00 - 18.08.2021 20:00 (CET/CEST)","27","2433","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","856","0","n/e","n/e","112","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 20:00 - 18.08.2021 21:00 (CET/CEST)","27","2483","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1045","6","n/e","n/e","112","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 21:00 - 18.08.2021 22:00 (CET/CEST)","27","2523","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","772","15","n/e","n/e","111","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 22:00 - 18.08.2021 23:00 (CET/CEST)","27","2434","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","643","0","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","18.08.2021 23:00 - 19.08.2021 00:00 (CET/CEST)","27","2421","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","488","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","19.08.2021 00:00 - 19.08.2021 01:00 (CET/CEST)","27","2443","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","564","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","19.08.2021 01:00 - 19.08.2021 02:00 (CET/CEST)","27","2454","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","623","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","19.08.2021 02:00 - 19.08.2021 03:00 (CET/CEST)","27","2432","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","515","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","19.08.2021 03:00 - 19.08.2021 04:00 (CET/CEST)","27","2415","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","520","0","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","19.08.2021 04:00 - 19.08.2021 05:00 (CET/CEST)","27","2411","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","550","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","19.08.2021 05:00 - 19.08.2021 06:00 (CET/CEST)","27","2412","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","597","0","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e"
