"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|RS","20.05.2022 16:00 - 20.05.2022 17:00 (CET/CEST)","30","1698","n/e","1","n/e","n/e","n/e","n/e","n/e","202","","1062","181","n/e","n/e","27","n/e","n/e","n/e","n/e","21"
"BZN|RS","20.05.2022 17:00 - 20.05.2022 18:00 (CET/CEST)","30","1720","n/e","1","n/e","n/e","n/e","n/e","n/e","203","","1031","181","n/e","n/e","27","n/e","n/e","n/e","n/e","16"
"BZN|RS","20.05.2022 18:00 - 20.05.2022 19:00 (CET/CEST)","30","1730","n/e","1","n/e","n/e","n/e","n/e","n/e","202","","1060","183","n/e","n/e","27","n/e","n/e","n/e","n/e","14"
"BZN|RS","20.05.2022 19:00 - 20.05.2022 20:00 (CET/CEST)","30","1716","n/e","1","n/e","n/e","n/e","n/e","n/e","201","","1096","180","n/e","n/e","27","n/e","n/e","n/e","n/e","20"
"BZN|RS","20.05.2022 20:00 - 20.05.2022 21:00 (CET/CEST)","30","1694","n/e","1","n/e","n/e","n/e","n/e","n/e","266","","1418","138","n/e","n/e","27","n/e","n/e","n/e","n/e","23"
"BZN|RS","20.05.2022 21:00 - 20.05.2022 22:00 (CET/CEST)","30","1682","n/e","1","n/e","n/e","n/e","n/e","n/e","291","","1490","124","n/e","n/e","27","n/e","n/e","n/e","n/e","22"
"BZN|RS","20.05.2022 22:00 - 20.05.2022 23:00 (CET/CEST)","30","1710","n/e","1","n/e","n/e","n/e","n/e","n/e","192","","1258","124","n/e","n/e","27","n/e","n/e","n/e","n/e","35"
"BZN|RS","20.05.2022 23:00 - 21.05.2022 00:00 (CET/CEST)","30","1640","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1249","112","n/e","n/e","27","n/e","n/e","n/e","n/e","51"
"BZN|RS","21.05.2022 00:00 - 21.05.2022 01:00 (CET/CEST)","30","1613","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","861","0","n/e","n/e","27","n/e","n/e","n/e","n/e","83"
"BZN|RS","21.05.2022 01:00 - 21.05.2022 02:00 (CET/CEST)","30","1618","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","777","0","n/e","n/e","27","n/e","n/e","n/e","n/e","85"
"BZN|RS","21.05.2022 02:00 - 21.05.2022 03:00 (CET/CEST)","30","1603","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","593","0","n/e","n/e","27","n/e","n/e","n/e","n/e","60"
"BZN|RS","21.05.2022 03:00 - 21.05.2022 04:00 (CET/CEST)","30","1549","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","506","0","n/e","n/e","27","n/e","n/e","n/e","n/e","79"
"BZN|RS","21.05.2022 04:00 - 21.05.2022 05:00 (CET/CEST)","30","1581","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","511","0","n/e","n/e","27","n/e","n/e","n/e","n/e","84"
"BZN|RS","21.05.2022 05:00 - 21.05.2022 06:00 (CET/CEST)","30","1579","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","521","0","n/e","n/e","27","n/e","n/e","n/e","n/e","66"
"BZN|RS","21.05.2022 06:00 - 21.05.2022 07:00 (CET/CEST)","30","1602","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","731","0","n/e","n/e","27","n/e","n/e","n/e","n/e","46"
"BZN|RS","21.05.2022 07:00 - 21.05.2022 08:00 (CET/CEST)","30","1765","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","913","0","n/e","n/e","27","n/e","n/e","n/e","n/e","20"
"BZN|RS","21.05.2022 08:00 - 21.05.2022 09:00 (CET/CEST)","30","1879","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1026","0","n/e","n/e","27","n/e","n/e","n/e","n/e","1"
"BZN|RS","21.05.2022 09:00 - 21.05.2022 10:00 (CET/CEST)","30","1941","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1047","0","n/e","n/e","27","n/e","n/e","n/e","n/e","1"
"BZN|RS","21.05.2022 10:00 - 21.05.2022 11:00 (CET/CEST)","30","2009","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1174","0","n/e","n/e","27","n/e","n/e","n/e","n/e","8"
"BZN|RS","21.05.2022 11:00 - 21.05.2022 12:00 (CET/CEST)","30","2043","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1159","0","n/e","n/e","27","n/e","n/e","n/e","n/e","23"
"BZN|RS","21.05.2022 12:00 - 21.05.2022 13:00 (CET/CEST)","30","2024","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1233","0","n/e","n/e","27","n/e","n/e","n/e","n/e","35"
"BZN|RS","21.05.2022 13:00 - 21.05.2022 14:00 (CET/CEST)","30","2036","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1203","0","n/e","n/e","27","n/e","n/e","n/e","n/e","42"
"BZN|RS","21.05.2022 14:00 - 21.05.2022 15:00 (CET/CEST)","30","2035","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1114","0","n/e","n/e","27","n/e","n/e","n/e","n/e","51"
"BZN|RS","21.05.2022 15:00 - 21.05.2022 16:00 (CET/CEST)","30","2053","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1113","0","n/e","n/e","27","n/e","n/e","n/e","n/e","63"
"BZN|RS","21.05.2022 16:00 - 21.05.2022 17:00 (CET/CEST)","30","2120","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1063","0","n/e","n/e","27","n/e","n/e","n/e","n/e","127"
"BZN|RS","21.05.2022 17:00 - 21.05.2022 18:00 (CET/CEST)","30","2128","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","937","0","n/e","n/e","27","n/e","n/e","n/e","n/e","295"
"BZN|RS","21.05.2022 18:00 - 21.05.2022 19:00 (CET/CEST)","30","2087","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","970","0","n/e","n/e","27","n/e","n/e","n/e","n/e","227"
"BZN|RS","21.05.2022 19:00 - 21.05.2022 20:00 (CET/CEST)","30","2122","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1079","7","n/e","n/e","27","n/e","n/e","n/e","n/e","119"
"BZN|RS","21.05.2022 20:00 - 21.05.2022 21:00 (CET/CEST)","30","2035","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1402","27","n/e","n/e","27","n/e","n/e","n/e","n/e","82"
"BZN|RS","21.05.2022 21:00 - 21.05.2022 22:00 (CET/CEST)","30","1986","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1306","27","n/e","n/e","27","n/e","n/e","n/e","n/e","103"
"BZN|RS","21.05.2022 22:00 - 21.05.2022 23:00 (CET/CEST)","30","1963","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1146","23","n/e","n/e","27","n/e","n/e","n/e","n/e","136"
"BZN|RS","21.05.2022 23:00 - 22.05.2022 00:00 (CET/CEST)","30","1967","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1036","0","n/e","n/e","27","n/e","n/e","n/e","n/e","101"
"BZN|RS","22.05.2022 00:00 - 22.05.2022 01:00 (CET/CEST)","30","1736","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1066","0","n/e","n/e","27","n/e","n/e","n/e","n/e","111"
"BZN|RS","22.05.2022 01:00 - 22.05.2022 02:00 (CET/CEST)","30","1654","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","952","0","n/e","n/e","27","n/e","n/e","n/e","n/e","152"
"BZN|RS","22.05.2022 02:00 - 22.05.2022 03:00 (CET/CEST)","30","1649","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","656","0","n/e","n/e","27","n/e","n/e","n/e","n/e","149"
"BZN|RS","22.05.2022 03:00 - 22.05.2022 04:00 (CET/CEST)","30","1691","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","497","0","n/e","n/e","27","n/e","n/e","n/e","n/e","134"
"BZN|RS","22.05.2022 04:00 - 22.05.2022 05:00 (CET/CEST)","30","1681","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","513","0","n/e","n/e","27","n/e","n/e","n/e","n/e","69"
"BZN|RS","22.05.2022 05:00 - 22.05.2022 06:00 (CET/CEST)","30","1699","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","525","0","n/e","n/e","27","n/e","n/e","n/e","n/e","44"
"BZN|RS","22.05.2022 06:00 - 22.05.2022 07:00 (CET/CEST)","30","1718","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","536","0","n/e","n/e","27","n/e","n/e","n/e","n/e","25"
"BZN|RS","22.05.2022 07:00 - 22.05.2022 08:00 (CET/CEST)","30","1719","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","749","0","n/e","n/e","27","n/e","n/e","n/e","n/e","18"
"BZN|RS","22.05.2022 08:00 - 22.05.2022 09:00 (CET/CEST)","30","1709","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","971","0","n/e","n/e","27","n/e","n/e","n/e","n/e","50"
"BZN|RS","22.05.2022 09:00 - 22.05.2022 10:00 (CET/CEST)","30","1735","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1048","0","n/e","n/e","27","n/e","n/e","n/e","n/e","67"
"BZN|RS","22.05.2022 10:00 - 22.05.2022 11:00 (CET/CEST)","30","1697","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1067","0","n/e","n/e","27","n/e","n/e","n/e","n/e","109"
"BZN|RS","22.05.2022 11:00 - 22.05.2022 12:00 (CET/CEST)","30","1694","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1117","0","n/e","n/e","27","n/e","n/e","n/e","n/e","164"
"BZN|RS","22.05.2022 12:00 - 22.05.2022 13:00 (CET/CEST)","30","1665","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1130","0","n/e","n/e","27","n/e","n/e","n/e","n/e","213"
"BZN|RS","22.05.2022 13:00 - 22.05.2022 14:00 (CET/CEST)","30","1683","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1008","0","n/e","n/e","27","n/e","n/e","n/e","n/e","251"
"BZN|RS","22.05.2022 14:00 - 22.05.2022 15:00 (CET/CEST)","30","1708","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","808","0","n/e","n/e","27","n/e","n/e","n/e","n/e","259"
"BZN|RS","22.05.2022 15:00 - 22.05.2022 16:00 (CET/CEST)","30","1579","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","812","0","n/e","n/e","27","n/e","n/e","n/e","n/e","246"
"BZN|RS","22.05.2022 16:00 - 22.05.2022 17:00 (CET/CEST)","30","1188","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","866","0","n/e","n/e","27","n/e","n/e","n/e","n/e","241"
"BZN|RS","22.05.2022 17:00 - 22.05.2022 18:00 (CET/CEST)","30","1184","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","927","0","n/e","n/e","27","n/e","n/e","n/e","n/e","210"
"BZN|RS","22.05.2022 18:00 - 22.05.2022 19:00 (CET/CEST)","30","1135","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1254","0","n/e","n/e","27","n/e","n/e","n/e","n/e","202"
"BZN|RS","22.05.2022 19:00 - 22.05.2022 20:00 (CET/CEST)","30","1130","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1378","0","n/e","n/e","27","n/e","n/e","n/e","n/e","200"
"BZN|RS","22.05.2022 20:00 - 22.05.2022 21:00 (CET/CEST)","30","1149","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1643","11","n/e","n/e","27","n/e","n/e","n/e","n/e","197"
"BZN|RS","22.05.2022 21:00 - 22.05.2022 22:00 (CET/CEST)","30","1185","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1756","24","n/e","n/e","27","n/e","n/e","n/e","n/e","141"
"BZN|RS","22.05.2022 22:00 - 22.05.2022 23:00 (CET/CEST)","30","1176","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1559","22","n/e","n/e","27","n/e","n/e","n/e","n/e","184"
"BZN|RS","22.05.2022 23:00 - 23.05.2022 00:00 (CET/CEST)","30","1154","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1252","0","n/e","n/e","27","n/e","n/e","n/e","n/e","266"
"BZN|RS","23.05.2022 00:00 - 23.05.2022 01:00 (CET/CEST)","30","1264","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1096","1","n/e","n/e","27","n/e","n/e","n/e","n/e","241"
"BZN|RS","23.05.2022 01:00 - 23.05.2022 02:00 (CET/CEST)","30","1383","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","598","0","n/e","n/e","27","n/e","n/e","n/e","n/e","158"
"BZN|RS","23.05.2022 02:00 - 23.05.2022 03:00 (CET/CEST)","30","1366","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","457","0","n/e","n/e","27","n/e","n/e","n/e","n/e","103"
"BZN|RS","23.05.2022 03:00 - 23.05.2022 04:00 (CET/CEST)","30","1354","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","434","0","n/e","n/e","27","n/e","n/e","n/e","n/e","105"
"BZN|RS","23.05.2022 04:00 - 23.05.2022 05:00 (CET/CEST)","30","1385","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","431","0","n/e","n/e","27","n/e","n/e","n/e","n/e","101"
"BZN|RS","23.05.2022 05:00 - 23.05.2022 06:00 (CET/CEST)","30","1388","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","674","0","n/e","n/e","27","n/e","n/e","n/e","n/e","38"
"BZN|RS","23.05.2022 06:00 - 23.05.2022 07:00 (CET/CEST)","30","1430","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1139","0","n/e","n/e","27","n/e","n/e","n/e","n/e","8"
"BZN|RS","23.05.2022 07:00 - 23.05.2022 08:00 (CET/CEST)","30","1497","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1542","0","n/e","n/e","27","n/e","n/e","n/e","n/e","1"
"BZN|RS","23.05.2022 08:00 - 23.05.2022 09:00 (CET/CEST)","30","1583","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1685","0","n/e","n/e","27","n/e","n/e","n/e","n/e","1"
"BZN|RS","23.05.2022 09:00 - 23.05.2022 10:00 (CET/CEST)","30","1641","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1698","0","n/e","n/e","27","n/e","n/e","n/e","n/e","4"
"BZN|RS","23.05.2022 10:00 - 23.05.2022 11:00 (CET/CEST)","30","1408","n/e","1","n/e","n/e","n/e","n/e","n/e","240","","1165","38","n/e","n/e","27","n/e","n/e","n/e","n/e","16"
"BZN|RS","23.05.2022 11:00 - 23.05.2022 12:00 (CET/CEST)","30","1406","n/e","1","n/e","n/e","n/e","n/e","n/e","290","","1070","52","n/e","n/e","27","n/e","n/e","n/e","n/e","17"
"BZN|RS","23.05.2022 12:00 - 23.05.2022 13:00 (CET/CEST)","30","1427","n/e","1","n/e","n/e","n/e","n/e","n/e","290","","1072","52","n/e","n/e","27","n/e","n/e","n/e","n/e","15"
"BZN|RS","23.05.2022 13:00 - 23.05.2022 14:00 (CET/CEST)","30","1450","n/e","1","n/e","n/e","n/e","n/e","n/e","289","","1007","55","n/e","n/e","27","n/e","n/e","n/e","n/e","19"
"BZN|RS","23.05.2022 14:00 - 23.05.2022 15:00 (CET/CEST)","30","1537","n/e","1","n/e","n/e","n/e","n/e","n/e","288","","890","55","n/e","n/e","27","n/e","n/e","n/e","n/e","28"
"BZN|RS","23.05.2022 15:00 - 23.05.2022 16:00 (CET/CEST)","30","1564","n/e","1","n/e","n/e","n/e","n/e","n/e","211","","869","55","n/e","n/e","27","n/e","n/e","n/e","n/e","35"
"BZN|RS","23.05.2022 16:00 - 23.05.2022 17:00 (CET/CEST)","30","1585","n/e","1","n/e","n/e","n/e","n/e","n/e","204","","858","55","n/e","n/e","27","n/e","n/e","n/e","n/e","32"
"BZN|RS","23.05.2022 17:00 - 23.05.2022 18:00 (CET/CEST)","30","1559","n/e","1","n/e","n/e","n/e","n/e","n/e","206","","1053","55","n/e","n/e","27","n/e","n/e","n/e","n/e","43"
"BZN|RS","23.05.2022 18:00 - 23.05.2022 19:00 (CET/CEST)","30","1517","n/e","1","n/e","n/e","n/e","n/e","n/e","241","","1367","55","n/e","n/e","27","n/e","n/e","n/e","n/e","52"
"BZN|RS","23.05.2022 19:00 - 23.05.2022 20:00 (CET/CEST)","30","1466","n/e","1","n/e","n/e","n/e","n/e","n/e","243","","1426","55","n/e","n/e","27","n/e","n/e","n/e","n/e","72"
"BZN|RS","23.05.2022 20:00 - 23.05.2022 21:00 (CET/CEST)","30","1457","n/e","1","n/e","n/e","n/e","n/e","n/e","266","","1633","71","n/e","n/e","27","n/e","n/e","n/e","n/e","133"
"BZN|RS","23.05.2022 21:00 - 23.05.2022 22:00 (CET/CEST)","30","1452","n/e","1","n/e","n/e","n/e","n/e","n/e","293","","1597","88","n/e","n/e","27","n/e","n/e","n/e","n/e","164"
"BZN|RS","23.05.2022 22:00 - 23.05.2022 23:00 (CET/CEST)","30","1488","n/e","1","n/e","n/e","n/e","n/e","n/e","294","","1339","71","n/e","n/e","27","n/e","n/e","n/e","n/e","170"
"BZN|RS","23.05.2022 23:00 - 24.05.2022 00:00 (CET/CEST)","30","1502","n/e","1","n/e","n/e","n/e","n/e","n/e","204","","952","55","n/e","n/e","27","n/e","n/e","n/e","n/e","179"
"BZN|RS","24.05.2022 00:00 - 24.05.2022 01:00 (CET/CEST)","30","1496","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","546","1","n/e","n/e","27","n/e","n/e","n/e","n/e","157"
"BZN|RS","24.05.2022 01:00 - 24.05.2022 02:00 (CET/CEST)","30","1475","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","433","0","n/e","n/e","27","n/e","n/e","n/e","n/e","117"
"BZN|RS","24.05.2022 02:00 - 24.05.2022 03:00 (CET/CEST)","30","1412","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","524","0","n/e","n/e","27","n/e","n/e","n/e","n/e","88"
"BZN|RS","24.05.2022 03:00 - 24.05.2022 04:00 (CET/CEST)","30","1340","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","559","0","n/e","n/e","27","n/e","n/e","n/e","n/e","87"
"BZN|RS","24.05.2022 04:00 - 24.05.2022 05:00 (CET/CEST)","30","1362","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","625","0","n/e","n/e","27","n/e","n/e","n/e","n/e","63"
"BZN|RS","24.05.2022 05:00 - 24.05.2022 06:00 (CET/CEST)","30","1384","n/e","1","n/e","n/e","n/e","n/e","n/e","2","","496","0","n/e","n/e","27","n/e","n/e","n/e","n/e","153"
"BZN|RS","24.05.2022 06:00 - 24.05.2022 07:00 (CET/CEST)","30","1437","n/e","1","n/e","n/e","n/e","n/e","n/e","199","","794","92","n/e","n/e","27","n/e","n/e","n/e","n/e","152"
"BZN|RS","24.05.2022 07:00 - 24.05.2022 08:00 (CET/CEST)","30","1480","n/e","1","n/e","n/e","n/e","n/e","n/e","199","","1170","109","n/e","n/e","27","n/e","n/e","n/e","n/e","197"
"BZN|RS","24.05.2022 08:00 - 24.05.2022 09:00 (CET/CEST)","30","1460","n/e","1","n/e","n/e","n/e","n/e","n/e","198","","1442","109","n/e","n/e","27","n/e","n/e","n/e","n/e","126"
"BZN|RS","24.05.2022 09:00 - 24.05.2022 10:00 (CET/CEST)","30","1465","n/e","1","n/e","n/e","n/e","n/e","n/e","199","","1385","110","n/e","n/e","27","n/e","n/e","n/e","n/e","188"
"BZN|RS","24.05.2022 10:00 - 24.05.2022 11:00 (CET/CEST)","30","1444","n/e","1","n/e","n/e","n/e","n/e","n/e","201","","1197","110","n/e","n/e","27","n/e","n/e","n/e","n/e","181"
"BZN|RS","24.05.2022 11:00 - 24.05.2022 12:00 (CET/CEST)","30","1435","n/e","1","n/e","n/e","n/e","n/e","n/e","202","","1210","110","n/e","n/e","27","n/e","n/e","n/e","n/e","216"
"BZN|RS","24.05.2022 12:00 - 24.05.2022 13:00 (CET/CEST)","30","1452","n/e","1","n/e","n/e","n/e","n/e","n/e","202","","1100","111","n/e","n/e","27","n/e","n/e","n/e","n/e","202"
"BZN|RS","24.05.2022 13:00 - 24.05.2022 14:00 (CET/CEST)","30","1470","n/e","1","n/e","n/e","n/e","n/e","n/e","200","","1113","111","n/e","n/e","27","n/e","n/e","n/e","n/e","100"
"BZN|RS","24.05.2022 14:00 - 24.05.2022 15:00 (CET/CEST)","30","1506","n/e","1","n/e","n/e","n/e","n/e","n/e","201","","1095","111","n/e","n/e","27","n/e","n/e","n/e","n/e","49"
"BZN|RS","24.05.2022 15:00 - 24.05.2022 16:00 (CET/CEST)","30","1564","n/e","1","n/e","n/e","n/e","n/e","n/e","202","","1045","112","n/e","n/e","27","n/e","n/e","n/e","n/e","35"
"BZN|RS","24.05.2022 16:00 - 24.05.2022 17:00 (CET/CEST)","30","1574","n/e","1","n/e","n/e","n/e","n/e","n/e","201","","1115","112","n/e","n/e","27","n/e","n/e","n/e","n/e","28"
"BZN|RS","24.05.2022 17:00 - 24.05.2022 18:00 (CET/CEST)","30","1557","n/e","1","n/e","n/e","n/e","n/e","n/e","200","","1247","111","n/e","n/e","27","n/e","n/e","n/e","n/e","39"
"BZN|RS","24.05.2022 18:00 - 24.05.2022 19:00 (CET/CEST)","30","1507","n/e","1","n/e","n/e","n/e","n/e","n/e","273","","1463","111","n/e","n/e","27","n/e","n/e","n/e","n/e","65"
"BZN|RS","24.05.2022 19:00 - 24.05.2022 20:00 (CET/CEST)","30","1456","n/e","1","n/e","n/e","n/e","n/e","n/e","293","","1450","111","n/e","n/e","27","n/e","n/e","n/e","n/e","124"
"BZN|RS","24.05.2022 20:00 - 24.05.2022 21:00 (CET/CEST)","30","1443","n/e","1","n/e","n/e","n/e","n/e","n/e","293","","1664","110","n/e","n/e","27","n/e","n/e","n/e","n/e","172"
"BZN|RS","24.05.2022 21:00 - 24.05.2022 22:00 (CET/CEST)","30","1396","n/e","1","n/e","n/e","n/e","n/e","n/e","292","","1755","109","n/e","n/e","27","n/e","n/e","n/e","n/e","184"
"BZN|RS","24.05.2022 22:00 - 24.05.2022 23:00 (CET/CEST)","30","1304","n/e","1","n/e","n/e","n/e","n/e","n/e","293","","1544","107","n/e","n/e","27","n/e","n/e","n/e","n/e","192"
"BZN|RS","24.05.2022 23:00 - 25.05.2022 00:00 (CET/CEST)","30","1295","n/e","1","n/e","n/e","n/e","n/e","n/e","293","","1178","101","n/e","n/e","27","n/e","n/e","n/e","n/e","200"
"BZN|RS","25.05.2022 00:00 - 25.05.2022 01:00 (CET/CEST)","30","1302","n/e","1","n/e","n/e","n/e","n/e","n/e","212","","759","48","n/e","n/e","27","n/e","n/e","n/e","n/e","226"
"BZN|RS","25.05.2022 01:00 - 25.05.2022 02:00 (CET/CEST)","30","1294","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","727","36","n/e","n/e","27","n/e","n/e","n/e","n/e","245"
"BZN|RS","25.05.2022 02:00 - 25.05.2022 03:00 (CET/CEST)","30","1517","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","506","0","n/e","n/e","27","n/e","n/e","n/e","n/e","266"
"BZN|RS","25.05.2022 03:00 - 25.05.2022 04:00 (CET/CEST)","30","1587","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","370","0","n/e","n/e","27","n/e","n/e","n/e","n/e","309"
"BZN|RS","25.05.2022 04:00 - 25.05.2022 05:00 (CET/CEST)","30","1587","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","324","0","n/e","n/e","27","n/e","n/e","n/e","n/e","326"
"BZN|RS","25.05.2022 05:00 - 25.05.2022 06:00 (CET/CEST)","30","1571","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","308","0","n/e","n/e","27","n/e","n/e","n/e","n/e","328"
"BZN|RS","25.05.2022 06:00 - 25.05.2022 07:00 (CET/CEST)","30","1606","n/e","1","n/e","n/e","n/e","n/e","n/e","29","","793","0","n/e","n/e","27","n/e","n/e","n/e","n/e","307"
"BZN|RS","25.05.2022 07:00 - 25.05.2022 08:00 (CET/CEST)","30","1644","n/e","1","n/e","n/e","n/e","n/e","n/e","218","","1041","43","n/e","n/e","27","n/e","n/e","n/e","n/e","265"
"BZN|RS","25.05.2022 08:00 - 25.05.2022 09:00 (CET/CEST)","30","1658","n/e","1","n/e","n/e","n/e","n/e","n/e","245","","1269","55","n/e","n/e","27","n/e","n/e","n/e","n/e","202"
"BZN|RS","25.05.2022 09:00 - 25.05.2022 10:00 (CET/CEST)","30","1648","n/e","1","n/e","n/e","n/e","n/e","n/e","246","","1386","55","n/e","n/e","27","n/e","n/e","n/e","n/e","171"
"BZN|RS","25.05.2022 10:00 - 25.05.2022 11:00 (CET/CEST)","30","1613","n/e","1","n/e","n/e","n/e","n/e","n/e","291","","1268","79","n/e","n/e","27","n/e","n/e","n/e","n/e","163"
"BZN|RS","25.05.2022 11:00 - 25.05.2022 12:00 (CET/CEST)","30","1598","n/e","1","n/e","n/e","n/e","n/e","n/e","292","","1200","135","n/e","n/e","27","n/e","n/e","n/e","n/e","131"
"BZN|RS","25.05.2022 12:00 - 25.05.2022 13:00 (CET/CEST)","30","1627","n/e","1","n/e","n/e","n/e","n/e","n/e","291","","1147","163","n/e","n/e","27","n/e","n/e","n/e","n/e","91"
"BZN|RS","25.05.2022 13:00 - 25.05.2022 14:00 (CET/CEST)","30","1653","n/e","1","n/e","n/e","n/e","n/e","n/e","291","","1073","161","n/e","n/e","27","n/e","n/e","n/e","n/e","44"
"BZN|RS","25.05.2022 14:00 - 25.05.2022 15:00 (CET/CEST)","30","1732","n/e","1","n/e","n/e","n/e","n/e","n/e","291","","972","159","n/e","n/e","27","n/e","n/e","n/e","n/e","28"
"BZN|RS","25.05.2022 15:00 - 25.05.2022 16:00 (CET/CEST)","30","1774","n/e","1","n/e","n/e","n/e","n/e","n/e","206","","942","159","n/e","n/e","27","n/e","n/e","n/e","n/e","25"
"BZN|RS","25.05.2022 16:00 - 25.05.2022 17:00 (CET/CEST)","30","1743","n/e","1","n/e","n/e","n/e","n/e","n/e","199","","1002","162","n/e","n/e","27","n/e","n/e","n/e","n/e","17"
"BZN|RS","25.05.2022 17:00 - 25.05.2022 18:00 (CET/CEST)","30","1698","n/e","1","n/e","n/e","n/e","n/e","n/e","201","","1283","106","n/e","n/e","27","n/e","n/e","n/e","n/e","19"
"BZN|RS","25.05.2022 18:00 - 25.05.2022 19:00 (CET/CEST)","30","1694","n/e","1","n/e","n/e","n/e","n/e","n/e","201","","1471","55","n/e","n/e","27","n/e","n/e","n/e","n/e","38"
"BZN|RS","25.05.2022 19:00 - 25.05.2022 20:00 (CET/CEST)","30","1707","n/e","1","n/e","n/e","n/e","n/e","n/e","201","","1455","55","n/e","n/e","27","n/e","n/e","n/e","n/e","85"
